"order","date","customer","item","amount","quantity","price"
"11110000961","2020/07/06","11ELECOM593","50608",8.33,1,8.33
"11110000961","2020/07/06","11ELECOM593","805",0,1,0
"11110000961","2020/07/06","11ELECOM593","532",0,1,0
"11110000962","2020/07/06","11ELECOM769","48054",31.67,1,31.67
"11110000962","2020/07/06","11ELECOM769","530",0,1,0
"11110000962","2020/07/06","11ELECOM769","532",0,1,0
"11110000963","2020/07/06","11ELECOM771","50860",20,1,20
"11110000963","2020/07/06","11ELECOM771","58762",66.67,1,66.67
"11110000963","2020/07/06","11ELECOM771","50726",28.75,1,28.75
"11110000963","2020/07/06","11ELECOM771","227",24.58,1,24.58
"11110000963","2020/07/06","11ELECOM771","40610",5.17,1,5.17
"11110000963","2020/07/06","11ELECOM771","58765",33.25,1,33.25
"11110000963","2020/07/06","11ELECOM771","58776",37.5,1,37.5
"11110000963","2020/07/06","11ELECOM771","50443",0,1,0
"11110000963","2020/07/06","11ELECOM771","530",0,1,0
"11110000965","2020/07/06","11ELECOM773","597",14.58,1,14.58
"11110000965","2020/07/06","11ELECOM773","805",0,1,0
"11110000965","2020/07/06","11ELECOM773","478",0,1,0
"11110000964","2020/07/06","11ELECOM774","178",24.17,1,24.17
"11110000964","2020/07/06","11ELECOM774","532",0,1,0
"11110000964","2020/07/06","11ELECOM774","807",0,1,0
"11110000966","2020/07/06","11ELECOM775","48942",56.32,1,56.32
"11110000966","2020/07/06","11ELECOM775","598",0,1,0
"11110000966","2020/07/06","11ELECOM775","50443",0,1,0
"11110000967","2020/07/06","11ELECOM776","289",60.83,1,60.83
"11110000967","2020/07/06","11ELECOM776","267",66.67,1,66.67
"11110000967","2020/07/06","11ELECOM776","713",24.58,1,24.58
"11110000967","2020/07/06","11ELECOM776","520",0,1,0
"11110000967","2020/07/06","11ELECOM776","598",0,1,0
"11110000969","2020/07/06","11ELECOM777","48942",56.32,1,56.32
"11110000969","2020/07/06","11ELECOM777","520",0,1,0
"11110000969","2020/07/06","11ELECOM777","478",0,1,0
"11110000970","2020/07/06","11ELECOM779","48942",56.32,1,56.32
"11110000970","2020/07/06","11ELECOM779","470",0,1,0
"11110000970","2020/07/06","11ELECOM779","520",0,1,0
"11110000971","2020/07/06","11ELECOM780","50819",35,1,35
"11110000971","2020/07/06","11ELECOM780","50821",15,1,15
"11110000971","2020/07/06","11ELECOM780","810",0,1,0
"11110000971","2020/07/06","11ELECOM780","50443",0,1,0
"11110000972","2020/08/06","11ELECOM586","50822",24.17,1,24.17
"11110000972","2020/08/06","11ELECOM586","598",0,1,0
"11110000972","2020/08/06","11ELECOM586","520",0,1,0
"11110000973","2020/08/06","11ELECOM114","40410",16.67,1,16.67
"11110000973","2020/08/06","11ELECOM114","50821",15,1,15
"11110000973","2020/08/06","11ELECOM114","807",0,1,0
"11110000973","2020/08/06","11ELECOM114","50443",0,1,0
"11110000974","2020/08/06","11ELECOM781","178",24.17,1,24.17
"11110000974","2020/08/06","11ELECOM781","50443",0,1,0
"11110000974","2020/08/06","11ELECOM781","810",0,1,0
"11110000975","2020/08/06","11ELECOM782","58765",33.25,1,33.25
"11110000975","2020/08/06","11ELECOM782","520",0,1,0
"11110000975","2020/08/06","11ELECOM782","805",0,1,0
"11110000977","2020/08/06","11ELECOM783","486",5.83,1,5.83
"11110000977","2020/08/06","11ELECOM783","805",0,1,0
"11110000977","2020/08/06","11ELECOM783","810",0,1,0
"11110000978","2020/08/06","11ELECOM239","50874",92.5,1,92.5
"11110000978","2020/08/06","11ELECOM239","805",0,1,0
"11110000979","2020/08/06","11ELECOM783","485",5.83,1,5.83
"11110000979","2020/08/06","11ELECOM783","598",0,1,0
"11110000979","2020/08/06","11ELECOM783","50443",0,1,0
"11110000980","2020/08/06","11ELECOM516","228",0,1,0
"11110000981","2020/08/06","11ELECOM783","801",5,1,5
"11110000981","2020/08/06","11ELECOM783","807",0,1,0
"11110000981","2020/08/06","11ELECOM783","50443",0,1,0
"11110000982","2020/08/06","11ELECOM784","40401",72.92,5,14.584
"11110000982","2020/08/06","11ELECOM784","805",0,5,0
"11110000982","2020/08/06","11ELECOM784","810",0,1,0
"11110000984","2020/08/06","11ELECOM785","173",32.92,1,32.92
"11110000984","2020/08/06","11ELECOM785","231",34.58,1,34.58
"11110000984","2020/08/06","11ELECOM785","805",0,1,0
"11110000984","2020/08/06","11ELECOM785","532",0,1,0
"11110000983","2020/08/06","11ELECOM786","265",26.67,1,26.67
"11110000983","2020/08/06","11ELECOM786","805",0,1,0
"11110000983","2020/08/06","11ELECOM786","532",0,1,0
"11110000985","2020/08/06","11ELECOM787","267",66.67,1,66.67
"11110000985","2020/08/06","11ELECOM787","805",0,1,0
"11110000985","2020/08/06","11ELECOM787","50443",0,1,0
"11110000986","2020/08/06","11ELECOM788","217",38.33,1,38.33
"11110000986","2020/08/06","11ELECOM788","220",25,1,25
"11110000986","2020/08/06","11ELECOM788","218",32.92,1,32.92
"11110000987","2020/08/06","11ELECOM789","58362",29.17,1,29.17
"11110000987","2020/08/06","11ELECOM789","530",0,1,0
"11110000987","2020/08/06","11ELECOM789","532",0,1,0
"11110000988","2020/08/06","11ELECOM770","229",49.17,1,49.17
"11110000988","2020/08/06","11ELECOM770","598",0,1,0
"11110000988","2020/08/06","11ELECOM770","532",0,1,0
"11110000989","2020/08/06","11ELECOM790","349",41.67,1,41.67
"11110000989","2020/08/06","11ELECOM790","810",0,1,0
"11110000989","2020/08/06","11ELECOM790","478",0,1,0
"11110000990","2020/08/06","11ELECOM688","488",5.83,1,5.83
"11110000990","2020/08/06","11ELECOM688","810",0,1,0
"11110000990","2020/08/06","11ELECOM688","598",0,1,0
"11110000992","2020/08/06","11ELECOM791","349",41.67,1,41.67
"11110000992","2020/08/06","11ELECOM791","810",0,1,0
"11110000992","2020/08/06","11ELECOM791","520",0,1,0
"11110000993","2020/08/06","11ELECOM792","269",54.17,1,54.17
"11110000993","2020/08/06","11ELECOM792","58772",82.5,1,82.5
"11110000993","2020/08/06","11ELECOM792","532",0,1,0
"11110000993","2020/08/06","11ELECOM792","810",0,1,0
"11110000994","2020/08/06","11ELECOM795","50820",20,1,20
"11110000994","2020/08/06","11ELECOM795","532",0,1,0
"11110000994","2020/08/06","11ELECOM795","50443",0,1,0
"11110000995","2020/08/06","11ELECOM796","488",5.83,1,5.83
"11110000995","2020/08/06","11ELECOM796","617",5.83,1,5.83
"11110000995","2020/08/06","11ELECOM796","597",14.58,1,14.58
"11110000995","2020/08/06","11ELECOM796","285",29.17,1,29.17
"11110000995","2020/08/06","11ELECOM796","810",0,1,0
"11110000995","2020/08/06","11ELECOM796","598",0,1,0
"11110000998","2020/08/06","11ELECOM797","50822",24.17,1,24.17
"11110000998","2020/08/06","11ELECOM797","50818",20,1,20
"11110000998","2020/08/06","11ELECOM797","520",0,1,0
"11110000998","2020/08/06","11ELECOM797","532",0,1,0
"11110000999","2020/08/06","11ELECOM798","265",26.67,1,26.67
"11110000999","2020/08/06","11ELECOM798","805",0,1,0
"11110000999","2020/08/06","11ELECOM798","598",0,1,0
"11110001000","2020/08/06","11ELECOM799","401",19.17,1,19.17
"11110001000","2020/08/06","11ELECOM799","807",0,1,0
"11110001000","2020/08/06","11ELECOM799","520",0,1,0
"11110001001","2020/08/06","11ELECOM511","58772",82.5,1,82.5
"11110001001","2020/08/06","11ELECOM511","520",0,1,0
"11110001001","2020/08/06","11ELECOM511","50443",0,1,0
"11110001002","2020/08/06","11ELECOM800","48945",39.17,1,39.17
"11110001002","2020/08/06","11ELECOM800","810",0,1,0
"11110001002","2020/08/06","11ELECOM800","805",0,1,0
"11110001003","2020/08/06","11ELECOM800","178",24.17,1,24.17
"11110001003","2020/08/06","11ELECOM800","478",0,1,0
"11110001003","2020/08/06","11ELECOM800","810",0,1,0
"11110001004","2020/08/06","11ELECOM710","944",16.67,1,16.67
"11110001004","2020/08/06","11ELECOM710","934",16.67,1,16.67
"11110001004","2020/08/06","11ELECOM710","470",0,1,0
"11110001004","2020/08/06","11ELECOM710","532",0,1,0
"11110001005","2020/08/06","11ELECOM801","174",29.17,1,29.17
"11110001005","2020/08/06","11ELECOM801","807",0,1,0
"11110001005","2020/08/06","11ELECOM801","520",0,1,0
"11110001006","2020/08/06","11ELECOM479","231",34.58,1,34.58
"11110001006","2020/08/06","11ELECOM479","807",0,1,0
"11110001006","2020/08/06","11ELECOM479","478",0,1,0
"11110001007","2020/08/06","11ELECOM356","808",7.08,1,7.08
"11110001007","2020/08/06","11ELECOM356","807",0,1,0
"11110001007","2020/08/06","11ELECOM356","598",0,1,0
"11110001008","2020/08/06","11ELECOM802","520",7.08,1,7.08
"11110001008","2020/08/06","11ELECOM802","520",0,1,0
"11110001008","2020/08/06","11ELECOM802","810",0,1,0
"11110001009","2020/09/06","11ELECOM803","58765",33.25,1,33.25
"11110001009","2020/09/06","11ELECOM803","532",0,1,0
"11110001009","2020/09/06","11ELECOM803","50443",0,1,0
"11110001010","2020/09/06","11ELECOM804","267",66.67,1,66.67
"11110001010","2020/09/06","11ELECOM804","598",0,1,0
"11110001010","2020/09/06","11ELECOM804","810",0,1,0
"11110001011","2020/09/06","11ELECOM805","58772",82.5,1,82.5
"11110001011","2020/09/06","11ELECOM805","194",66.67,1,66.67
"11110001012","2020/09/06","11ELECOM807","50821",15,1,15
"11110001012","2020/09/06","11ELECOM807","274",79.17,1,79.17
"11110001012","2020/09/06","11ELECOM807","777",82.5,1,82.5
"11110001012","2020/09/06","11ELECOM807","58772",82.5,1,82.5
"11110001012","2020/09/06","11ELECOM807","805",0,1,0
"11110001012","2020/09/06","11ELECOM807","478",0,1,0
"11110001013","2020/09/06","11ELECOM356","801",5,1,5
"11110001013","2020/09/06","11ELECOM356","810",0,1,0
"11110001013","2020/09/06","11ELECOM356","598",0,1,0
"11110001014","2020/09/06","11ELECOM356","50441",3.75,1,3.75
"11110001014","2020/09/06","11ELECOM356","598",0,1,0
"11110001014","2020/09/06","11ELECOM356","810",0,1,0
"11110001015","2020/09/06","11ELECOM808","50764",28.33,1,28.33
"11110001015","2020/09/06","11ELECOM808","807",0,1,0
"11110001015","2020/09/06","11ELECOM808","810",0,1,0
"11110001016","2020/09/06","11ELECOM809","50821",15,1,15
"11110001016","2020/09/06","11ELECOM809","50443",0,1,0
"11110001016","2020/09/06","11ELECOM809","478",0,1,0
"11110001017","2020/09/06","11ELECOM397","520",7.08,1,7.08
"11110001017","2020/09/06","11ELECOM397","520",0,1,0
"11110001017","2020/09/06","11ELECOM397","478",0,1,0
"11110001019","2020/09/06","11ELECOM356","50441",3.75,1,3.75
"11110001019","2020/09/06","11ELECOM356","810",0,1,0
"11110001019","2020/09/06","11ELECOM356","598",0,1,0
"11110001020","2020/09/06","11ELECOM811","50764",28.33,1,28.33
"11110001021","2020/09/06","11ELECOM812","713",24.58,1,24.58
"11110001021","2020/09/06","11ELECOM812","231",34.58,1,34.58
"11110001021","2020/09/06","11ELECOM812","255",23.75,1,23.75
"11110001021","2020/09/06","11ELECOM812","520",0,1,0
"11110001021","2020/09/06","11ELECOM812","470",0,1,0
"11110001022","2020/09/06","11ELECOM815","166",18.75,1,18.75
"11110001022","2020/09/06","11ELECOM815","807",0,1,0
"11110001022","2020/09/06","11ELECOM815","532",0,1,0
"11110001023","2020/09/06","11ELECOM816","58762",66.67,1,66.67
"11110001023","2020/09/06","11ELECOM816","805",0,1,0
"11110001023","2020/09/06","11ELECOM816","478",0,1,0
"11110001024","2020/09/06","11ELECOM439","58280",8.33,1,8.33
"11110001024","2020/09/06","11ELECOM439","805",0,1,0
"11110001024","2020/09/06","11ELECOM439","598",0,1,0
"11110001025","2020/09/06","11ELECOM817","713",24.58,1,24.58
"11110001025","2020/09/06","11ELECOM817","50443",0,1,0
"11110001025","2020/09/06","11ELECOM817","807",0,1,0
"11110001026","2020/09/06","11ELECOM817","40200",15.83,1,15.83
"11110001026","2020/09/06","11ELECOM817","50443",0,1,0
"11110001026","2020/09/06","11ELECOM817","532",0,1,0
"11110001027","2020/09/06","11ELECOM297","194",0,2,0
"11110001027","2020/09/06","11ELECOM297","50876",0,1,0
"11110001027","2020/09/06","11ELECOM297","50731",0,1,0
"11110001028","2020/09/06","11ELECOM821","226",18.75,1,18.75
"11110001028","2020/09/06","11ELECOM821","810",0,1,0
"11110001028","2020/09/06","11ELECOM821","520",0,1,0
"11110001029","2020/09/06","11ELECOM356","50441",3.75,1,3.75
"11110001029","2020/09/06","11ELECOM356","598",0,1,0
"11110001029","2020/09/06","11ELECOM356","478",0,1,0
"11110001030","2020/09/06","11ELECOM822","48054",31.67,1,31.67
"11110001030","2020/09/06","11ELECOM822","805",0,1,0
"11110001031","2020/09/06","11ELECOM823","50877",28.33,1,28.33
"11110001031","2020/09/06","11ELECOM823","58863",169.17,1,169.17
"11110001031","2020/09/06","11ELECOM823","810",0,1,0
"11110001031","2020/09/06","11ELECOM823","598",0,1,0
"11110001034","2020/09/06","11ELECOM824","58860",35,1,35
"11110001034","2020/09/06","11ELECOM824","530",0,1,0
"11110001034","2020/09/06","11ELECOM824","478",0,1,0
"11110001035","2020/09/06","11ELECOM356","50475",3.42,1,3.42
"11110001035","2020/09/06","11ELECOM356","530",0,1,0
"11110001035","2020/09/06","11ELECOM356","532",0,1,0
"11110001038","2020/09/06","11ELECOM825","264",44.17,1,44.17
"11110001038","2020/09/06","11ELECOM825","810",0,1,0
"11110001038","2020/09/06","11ELECOM825","598",0,1,0
"11110001039","2020/09/06","11ELECOM827","58669",20.83,1,20.83
"11110001039","2020/09/06","11ELECOM827","810",0,1,0
"11110001039","2020/09/06","11ELECOM827","598",0,1,0
"11110001040","2020/09/06","11ELECOM826","58280",8.33,1,8.33
"11110001040","2020/09/06","11ELECOM826","520",0,1,0
"11110001040","2020/09/06","11ELECOM826","805",0,1,0
"11110001041","2020/09/06","11ELECOM828","229",49.17,1,49.17
"11110001041","2020/09/06","11ELECOM828","805",0,1,0
"11110001042","2020/09/06","11ELECOM69","50441",3.75,1,3.75
"11110001042","2020/09/06","11ELECOM69","805",0,1,0
"11110001042","2020/09/06","11ELECOM69","810",0,1,0
"11110001043","2020/09/06","11ELECOM829","804",4.33,1,4.33
"11110001043","2020/09/06","11ELECOM829","805",0,1,0
"11110001043","2020/09/06","11ELECOM829","598",0,1,0
"11110001044","2020/09/06","11ELECOM830","48054",31.67,1,31.67
"11110001044","2020/09/06","11ELECOM830","50443",0,1,0
"11110001044","2020/09/06","11ELECOM830","166",18.75,1,18.75
"11110001044","2020/09/06","11ELECOM830","40410",16.67,1,16.67
"11110001044","2020/09/06","11ELECOM830","807",0,1,0
"11110001045","2020/09/06","11ELECOM829","50475",3.42,1,3.42
"11110001045","2020/09/06","11ELECOM829","805",0,1,0
"11110001045","2020/09/06","11ELECOM829","598",0,1,0
"11110001046","2020/09/06","11ELECOM832","50876",28.33,1,28.33
"11110001046","2020/09/06","11ELECOM832","807",0,1,0
"11110001046","2020/09/06","11ELECOM832","598",0,1,0
"11110001048","2020/09/06","11ELECOM833","470",5.83,1,5.83
"11110001048","2020/09/06","11ELECOM833","470",0,1,0
"11110001048","2020/09/06","11ELECOM833","810",0,1,0
"11110001049","2020/09/06","11ELECOM439","175",24.58,1,24.58
"11110001049","2020/09/06","11ELECOM439","805",0,1,0
"11110001049","2020/09/06","11ELECOM439","598",0,1,0
"11110001050","2020/09/06","11ELECOM69","841",7.67,1,7.67
"11110001050","2020/09/06","11ELECOM69","810",0,1,0
"11110001050","2020/09/06","11ELECOM69","805",0,1,0
"11110001052","2020/09/06","11ELECOM834","48054",31.67,1,31.67
"11110001052","2020/09/06","11ELECOM834","470",0,1,0
"11110001052","2020/09/06","11ELECOM834","532",0,1,0
"11110001053","2020/09/06","11ELECOM373","50873",92.5,1,92.5
"11110001053","2020/09/06","11ELECOM373","50423",30.83,1,30.83
"11110001053","2020/09/06","11ELECOM373","520",0,1,0
"11110001053","2020/09/06","11ELECOM373","478",0,1,0
"11110001054","2020/09/06","11ELECOM543","813",11.67,1,11.67
"11110001054","2020/09/06","11ELECOM543","50443",0,1,0
"11110001054","2020/09/06","11ELECOM543","598",0,1,0
"11110001056","2020/09/06","11ELECOM517","804",4.33,1,4.33
"11110001056","2020/09/06","11ELECOM517","50443",0,1,0
"11110001056","2020/09/06","11ELECOM517","598",0,1,0
"11110001057","2020/09/06","11ELECOM835","58772",82.5,1,82.5
"11110001057","2020/09/06","11ELECOM835","805",0,1,0
"11110001057","2020/09/06","11ELECOM835","598",0,1,0
"11110001055","2020/09/06","11ELECOM759","50500",5.83,1,5.83
"11110001055","2020/09/06","11ELECOM759","805",0,1,0
"11110001055","2020/09/06","11ELECOM759","598",0,1,0
"11110001059","2020/09/06","11ELECOM837","182",31.67,1,31.67
"11110001059","2020/09/06","11ELECOM837","478",0,1,0
"11110001059","2020/09/06","11ELECOM837","805",0,1,0
"11110001060","2020/09/06","11ELECOM814","50764",28.33,1,28.33
"11110001060","2020/09/06","11ELECOM814","50877",28.33,1,28.33
"11110001060","2020/09/06","11ELECOM814","50731",28.33,1,28.33
"11110001060","2020/09/06","11ELECOM814","211",24.58,1,24.58
"11110001060","2020/09/06","11ELECOM814","805",0,1,0
"11110001060","2020/09/06","11ELECOM814","50443",0,1,0
"11110001061","2020/09/06","11ELECOM839","265",26.67,1,26.67
"11110001061","2020/09/06","11ELECOM839","810",0,1,0
"11110001061","2020/09/06","11ELECOM839","520",0,1,0
"11110001062","2020/09/06","11ELECOM840","50334",35,1,35
"11110001062","2020/09/06","11ELECOM840","478",0,1,0
"11110001062","2020/09/06","11ELECOM840","598",0,1,0
"11110001063","2020/09/06","11ELECOM841","50876",28.33,1,28.33
"11110001063","2020/09/06","11ELECOM841","58762",66.67,1,66.67
"11110001063","2020/09/06","11ELECOM841","813",11.67,1,11.67
"11110001063","2020/09/06","11ELECOM841","598",0,1,0
"11110001063","2020/09/06","11ELECOM841","805",0,1,0
"11110001064","2020/09/06","11ELECOM842","48054",31.67,1,31.67
"11110001064","2020/09/06","11ELECOM842","810",0,1,0
"11110001064","2020/09/06","11ELECOM842","532",0,1,0
"11110001065","2020/09/06","11ELECOM843","48943",47.5,1,47.5
"11110001065","2020/09/06","11ELECOM843","175",24.58,1,24.58
"11110001066","2020/10/06","11ELECOM844","50819",35,1,35
"11110001066","2020/10/06","11ELECOM844","805",0,1,0
"11110001066","2020/10/06","11ELECOM844","520",0,1,0
"11110001067","2020/10/06","11ELECOM845","50726",28.75,1,28.75
"11110001067","2020/10/06","11ELECOM845","227",24.58,1,24.58
"11110001067","2020/10/06","11ELECOM845","478",0,1,0
"11110001067","2020/10/06","11ELECOM845","50443",0,1,0
"11110001069","2020/10/06","11ELECOM846","944",16.67,1,16.67
"11110001069","2020/10/06","11ELECOM846","934",16.67,1,16.67
"11110001069","2020/10/06","11ELECOM846","532",0,1,0
"11110001069","2020/10/06","11ELECOM846","50443",0,1,0
"11110001070","2020/10/06","11ELECOM439","48945",39.17,1,39.17
"11110001070","2020/10/06","11ELECOM439","805",0,1,0
"11110001070","2020/10/06","11ELECOM439","598",0,1,0
"11110001071","2020/10/06","11ELECOM847","48054",31.67,1,31.67
"11110001071","2020/10/06","11ELECOM847","805",0,1,0
"11110001071","2020/10/06","11ELECOM847","532",0,1,0
"11110001072","2020/10/06","11ELECOM847","48054",31.67,1,31.67
"11110001072","2020/10/06","11ELECOM847","50443",0,1,0
"11110001072","2020/10/06","11ELECOM847","532",0,1,0
"11110001075","2020/10/06","11ELECOM119","220",25,1,25
"11110001075","2020/10/06","11ELECOM119","805",0,1,0
"11110001075","2020/10/06","11ELECOM119","807",0,1,0
"11110001077","2020/10/06","11ELECOM849","711",82.5,1,82.5
"11110001077","2020/10/06","11ELECOM849","520",0,1,0
"11110001077","2020/10/06","11ELECOM849","50443",0,1,0
"11110001078","2020/10/06","11ELECOM850","110",23.33,1,23.33
"11110001078","2020/10/06","11ELECOM850","807",0,1,0
"11110001078","2020/10/06","11ELECOM850","805",0,1,0
"11110001080","2020/10/06","11ELECOM851","50764",28.33,1,28.33
"11110001080","2020/10/06","11ELECOM851","243",25,1,25
"11110001080","2020/10/06","11ELECOM851","807",0,1,0
"11110001080","2020/10/06","11ELECOM851","520",0,1,0
"11110001081","2020/10/06","11ELECOM851","281",25,1,25
"11110001081","2020/10/06","11ELECOM851","805",0,1,0
"11110001081","2020/10/06","11ELECOM851","598",0,1,0
"11110001082","2020/10/06","11ELECOM852","50181",20,1,20
"11110001082","2020/10/06","11ELECOM852","50333",30,1,30
"11110001082","2020/10/06","11ELECOM852","50828",25.83,1,25.83
"11110001082","2020/10/06","11ELECOM852","50451",17.5,1,17.5
"11110001084","2020/10/06","11ELECOM853","289",60.83,1,60.83
"11110001084","2020/10/06","11ELECOM853","805",0,1,0
"11110001085","2020/10/06","11ELECOM854","267",66.67,1,66.67
"11110001085","2020/10/06","11ELECOM854","164",18.75,1,18.75
"11110001085","2020/10/06","11ELECOM854","810",0,1,0
"11110001085","2020/10/06","11ELECOM854","520",0,1,0
